quality,entropia,min_intensidad,max_intensidad,rango_dinamico,std_intensidad,var_intensidad,nitidez_borde,mse_mediana,snr_mediana,mse_gauss,snr_gauss,energia,imagen
4,7.37899417544526,0,255,255,47.1979436132795,2227.64588132231,37240219,1.3766041265701,-1.38809067080228,0.198808983649741,7.01563994881572,68027076789,image_0009.jpg
2,7.31543272708983,0,199,199,51.6737171033286,2670.17303927483,6392445,0.0946056356340384,10.2408299201402,0.0252897068666248,15.9705620454034,51335771609,image_0023.jpg
4,6.52013611832667,0,230,230,48.1004318562818,2313.65154476081,21067638,0.194014965744244,7.12164768577719,0.0321900668514169,14.92278121383,111553642883,image_0032.jpg
2,7.24886791298182,1,212,211,37.7917980607047,1428.22000066109,6073858,0.0365097717669025,14.3759088194166,0.00815556283519777,20.8854606187253,53431787358,image_0038.jpg
2,6.68409618101644,0,173,173,45.6103902231497,2080.30769630799,8478125,0.0793685976453837,11.0035129312579,0.0308734193155632,15.1041526855339,100521712237,image_0040.jpg
4,6.91455569576172,0,245,245,52.5414017878394,2760.59890183118,23327461,0.236315144861657,6.26508444600895,0.0384677946958172,14.1490271046704,122401700693,image_0048.jpg
1,4.25845498482114,0,22,22,5.72444580028365,32.7692797203851,2028559,0.00544883939309072,22.6369599292584,0.0013816315943241,28.5960774414085,1580398652,image_0065.jpg
2,7.00800811453179,0,162,162,43.0853274849477,1856.34544448519,8590615,0.0845837558615058,10.7271303432613,0.0209348644762308,16.7912984620889,94573371651,image_0067.jpg
3,7.20242772215563,0,255,255,76.8178932099278,5900.98871721187,2301501781,4318.63119666556,-36.3534611766363,773.784964479681,-28.8862028663239,82824254263,image_0068.jpg
4,6.71330497772681,0,207,207,40.0423201088083,1603.38739969627,24028465,0.267712523074201,5.72331312881749,0.0405211378342352,13.9231836814414,74534602915,image_0069.jpg
4,6.67464405837004,0,211,211,49.9702792810287,2497.02881142401,21939115,0.209856647062377,6.78077270260963,0.0346723991894037,14.6001610588705,114707446669,image_0078.jpg
4,6.63463065598137,0,201,201,43.4538182905798,1888.23432403073,24207312,0.267401939794778,5.72835446591191,0.0414647305163538,13.8232115279802,92455011517,image_0086.jpg
4,7.00741121780431,0,218,218,54.3368532775965,2952.49362411105,20512785,0.183604200533641,7.36117387145054,0.0312946602958263,15.0452975836053,145513178406,image_0094.jpg
4,7.11243624689246,0,221,221,48.2871661676679,2331.65041650398,22815604,0.232385888289428,6.33790248158255,0.0374358208797163,14.2671263937253,108778571720,image_0098.jpg
1,5.58924884159482,0,79,79,10.5488742774779,111.278748522035,7125233,0.0520004770631802,12.8399267203912,0.0106698974856753,19.7183975317341,3284679302,image_0099.jpg
3,6.81485132137822,0,255,255,75.0172904364869,5627.59386443223,3092522561,3960.35644220143,-35.9773427529792,713.117321330603,-28.5316098541284,110497187788,image_0100.jpg
2,7.02578034745131,0,187,187,39.8102089503902,1584.85273667373,5068850,0.067842107752708,11.6850066766245,0.0159093431526107,17.983477506542,30750565285,image_0101.jpg
2,6.98192298478904,1,195,194,38.8962075934791,1512.91496515502,6037372,0.0492921401515151,13.0722232536697,0.0110958180778204,19.5484067237875,56486623249,image_0116.jpg
4,7.46434312467709,0,255,255,42.6586176148777,1819.75765681236,37262728,1.34862809290677,-1.29892202105648,0.193944688185911,7.12322110485881,51049740682,image_0128.jpg
1,5.18379334153799,0,67,67,9.37584986519055,87.9065606945938,3536110,0.0194291015625,17.1154728151395,0.00460890104639469,23.3640261612501,2739291431,image_0131.jpg
1,5.0222683268159,0,49,49,7.238393053228,52.3943339930193,4139655,0.0211935876421021,16.7379551986854,0.00484003450232404,23.1515154246395,1651103540,image_0132.jpg
2,7.23002038036766,1,174,173,38.2317948948391,1461.67014088105,5908395,0.0403922120122687,13.9370236276423,0.00902234260993536,20.4468068524327,50905631812,image_0140.jpg
4,7.20343649833441,0,255,255,38.8672698440443,1510.66466512975,40140697,1.55519705329486,-1.91785424704761,0.219925814929975,6.5772379008613,45304663021,image_0142.jpg
3,7.06372036596846,0,255,255,80.6312677189413,6501.40133396359,3311105396,4469.3392569772,-36.5024332217904,802.565125048582,-29.0448028382041,133711043732,image_0147.jpg
1,5.98401356883892,0,101,101,15.0028423077128,225.085277310097,9981265,0.106001295263396,9.74688827920995,0.019068338455521,17.1968714812004,6532827509,image_0163.jpg
4,6.46423942483442,0,187,187,43.1038887515578,1857.94522550667,22410655,0.231880446780119,6.34735871515198,0.0364260539241006,14.3858787382566,93557524772,image_0175.jpg
4,6.65532737521917,0,205,205,36.5530450928669,1336.12510556116,24245856,0.274366438807662,5.61669013708924,0.0411353150442916,13.8578517220066,59264603152,image_0176.jpg
2,7.09100351553874,0,176,176,45.1653777597998,2039.91134818542,8802142,0.0773310228825812,11.1164624522965,0.0241922930379176,16.1632296559771,100245915492,image_0190.jpg
1,4.86397660059673,0,34,34,7.48812952032933,56.0720837132275,2789387,0.00822912684077995,20.8464624356641,0.00204617175927233,26.8905791364765,2587863970,image_0202.jpg
1,5.1183206852273,0,56,56,7.80554548743887,60.9265403564772,4487657,0.02632265625,15.7967028768307,0.00566924133797107,22.4647505482449,1670193762,image_0204.jpg
4,6.99331826992657,0,250,250,46.2755648963021,2141.42790647187,40224383,2.89566830842391,-4.61748813025364,0.720332702299174,1.42466868291913,50425577488,image_0206.jpg
4,6.63259178971925,0,201,201,44.0276439945007,1938.43343570649,25104211,0.282483034039632,5.49007630832973,0.043678827009904,13.5972903307727,87475285718,image_0207.jpg
4,7.221992452235,0,255,255,40.3063199779394,1624.59943016404,24779759,0.589280529642929,2.29677908146884,0.101990040698318,9.91442234913946,44267181415,image_0208.jpg
2,7.14396087571486,0,203,203,44.7867764660167,2005.85534621695,8633707,0.0825757950171057,10.8314723634827,0.0260340329909928,15.8445854913772,103360111454,image_0223.jpg
2,7.13479727515708,0,191,191,41.0698630398314,1686.73365011051,8007524,0.0814573042727659,10.8906996644293,0.0197366781504276,17.047259409439,82472874374,image_0225.jpg
4,6.1501608043517,0,213,213,47.935791306254,2297.84008815673,19708385,0.176739617574532,7.52666089058795,0.0298347505119678,15.2527758951852,114794210483,image_0235.jpg
2,7.22014321119581,1,181,180,38.8550928067588,1509.71823702184,6309709,0.0647855676007493,11.8852173192972,0.0156942233242523,18.0426017179813,52465152149,image_0245.jpg
4,6.83467701405744,0,250,250,50.6140817334764,2561.78526972303,39656422,3.1153224779212,-4.93503008662254,0.892150961657961,0.495616520500743,64931614128,image_0251.jpg
4,6.80999765203471,0,255,255,47.4246440411154,2249.0968624265,29081455,1.2765731624733,-1.06045709972944,0.288089706381432,5.40472259045544,40355877036,image_0252.jpg
3,7.4065631474519,0,255,255,78.7975533474105,6209.054413538,2291306078,4416.54669676055,-36.4508282665297,792.653624911994,-28.9908345005163,86454921474,image_0263.jpg
4,6.72785531170197,0,207,207,49.7925739553491,2479.30042109891,26662609,0.309686457667723,5.0907778556595,0.0490333369269326,13.0950855016317,114813277696,image_0265.jpg
4,7.46254645196638,0,255,255,44.2171553530223,1955.15682751331,22761712,0.483680358270202,3.15441548476889,0.089578279164982,10.4779728478406,61021647063,image_0272.jpg
4,7.22653488110968,0,255,255,40.4866742643266,1639.17079298568,20482481,0.39564146396851,4.02698199812282,0.0768154389748832,11.1455148325319,53256142248,image_0276.jpg
2,6.99619018546599,0,202,202,46.2524820442726,2139.29209525576,8673431,0.0800140579781772,10.9683370343324,0.0286498934123324,15.4287698942162,103890415549,image_0293.jpg
4,6.86911325295039,0,230,230,46.2145600002085,2135.78555601288,24611841,0.269514230957205,5.69418298146951,0.0423325258527207,13.7332581772557,97880602841,image_0302.jpg
3,6.65386530380124,0,255,255,75.1243562074613,5643.66889558553,1619098726,3656.53003915126,-35.63069145594,660.117403674353,-28.1962118286536,55934568990,image_0312.jpg
4,6.81072072327732,0,248,248,48.04461996721,2308.28550779363,40167178,2.9624265455163,-4.71647590656157,0.731979428809465,1.35501123969029,56543331018,image_0314.jpg
1,5.0742788306715,0,58,58,11.7773816339595,138.706718151927,5080982,0.0185561193390554,17.3151284308761,0.00405720706445007,23.9177282698799,6774111395,image_0315.jpg
4,6.93793865114236,0,233,233,43.0472806329897,1853.06836989537,24003366,0.266804805039147,5.73806353229268,0.040645773647526,13.9098460571522,80227958329,image_0317.jpg
3,7.16550859234164,0,255,255,75.5432972890957,5706.7897653087,2213628154,4154.11784608422,-36.1847881265602,744.206940477595,-28.7169371593688,78462301905,image_0318.jpg
4,7.17473253885895,0,255,255,37.6748740711731,1419.39613627875,42321722,1.66247577727028,-2.20755326231086,0.231236277098932,6.35944031376173,40525557741,image_0321.jpg
2,7.51082535812251,1,218,217,45.2663015661971,2049.03805748189,6723346,0.0632014601741164,11.9927288788477,0.0138559542941049,18.5836355790834,60181523763,image_0323.jpg
1,5.06780581390738,0,52,52,10.9699253120696,120.339261352385,3211513,0.0105231512622345,19.778541869064,0.00243426645735775,26.136318851748,5766973397,image_0335.jpg
4,7.53880354940561,0,255,255,43.9100764121291,1928.09481051902,21420315,0.42757807022486,3.6898457714091,0.0810848700884648,10.9106017476654,58677911732,image_0336.jpg
1,6.13080300775227,0,101,101,16.724938356173,279.723563017787,12708495,0.156693197071959,8.04949858274506,0.0261865777292264,15.8192125493206,7661592938,image_0337.jpg
4,6.26502154523084,0,219,219,54.1473102671776,2931.93120917,18180249,0.139921912324344,8.54114267950229,0.0256577504358372,15.9078142341432,144012593388,image_0341.jpg
2,6.33944728794192,0,184,184,50.9477114255399,2595.66929950009,8444284,0.0882716140875564,10.5417893206328,0.0381571891789257,14.1842362477095,134489460566,image_0343.jpg
4,7.5401686911255,0,255,255,47.2171558401397,2229.45980563204,22119553,0.442395822819944,3.54188982369753,0.084012820424005,10.7565443519346,68283162893,image_0350.jpg
4,7.29911643025647,0,255,255,39.7731202669781,1581.90109577151,23592252,0.54228339491483,2.65773693752394,0.0947010923374237,10.2364501156294,34018368849,image_0353.jpg
3,6.71780787404825,0,255,255,74.0899841413805,5489.32575007002,1594374219,3503.58047567175,-35.4451209749358,633.983757536414,-28.0207813153683,54977563320,image_0355.jpg
3,6.94442155798966,0,255,255,79.6402542456868,6342.57009631764,3298264062,4441.00454238868,-36.4748121738294,797.254610257221,-29.0159703930224,126264159907,image_0359.jpg
4,7.2561997627136,0,255,255,39.384104090854,1551.10765503923,19999338,0.38697067710436,4.12321942614808,0.0751860979507768,11.2386245384201,47538928653,image_0360.jpg
1,5.11210326255806,0,49,49,8.13955366677007,66.2523338942302,2669489,0.0121414901426175,19.1572800840072,0.00302120094868549,25.198203876023,1765065300,image_0364.jpg
4,6.74132830820166,0,203,203,46.2620723241101,2140.1793357212,23353384,0.240991636601264,6.17998028964327,0.0384869366134112,14.1468665541197,103121845728,image_0366.jpg
4,7.05491018941995,0,192,192,45.3522864238019,2056.82988386657,23793492,0.260975656633883,5.83400001024317,0.0400629807762285,13.9725674135027,93495665984,image_0373.jpg
4,6.86669066025306,0,245,245,44.8930868633283,2015.38924811834,26280100,0.314424624644098,5.02483448865875,0.0474243493661303,13.2399861866044,85230207121,image_0378.jpg
1,5.45839558897583,0,74,74,11.2304832296366,126.123753571148,7172696,0.0515761945040951,12.8755070498293,0.0107118418156129,19.7013584928149,4163419765,image_0385.jpg
3,7.28006125086131,0,255,255,71.3436169973424,5089.91168626348,2103619459,3714.66350139632,-35.6991947863342,671.235240193746,-28.2687474910182,68586285643,image_0390.jpg
4,6.37486955501913,0,233,233,49.1133311644018,2412.11929806421,21144642,0.197952257788175,7.03439540441942,0.0329810594684257,14.8173539739069,116679315611,image_0396.jpg
4,7.47103373214201,0,255,255,54.797717189928,3002.78980922733,35135176,1.1720602782413,-0.689499477182441,0.172732187673501,7.62626726552643,94370752301,image_0397.jpg
3,6.89034319360287,0,255,255,73.5224424336064,5405.54954140297,3011263104,3797.80923344469,-35.7953314604001,686.95944500305,-28.3693109902277,104582691291,image_0405.jpg
4,6.92386458385527,0,230,230,46.947906000436,2204.10587782577,25612764,0.293671007413657,5.32138926959602,0.0453715273667384,13.4321660059333,103673527376,image_0411.jpg
4,6.70857905964467,0,221,221,43.57788971624,1899.03247212077,23511105,0.249230929748549,6.03398062391729,0.0391480378528984,14.0729000042632,92800116497,image_0415.jpg
1,5.31390774879094,0,59,59,12.2902199383675,151.049506133445,6924373,0.0269923497243736,15.6875930781431,0.00558465698458006,22.5300349654639,7022876805,image_0421.jpg
4,7.364307437493,0,255,255,44.9802095346567,2023.21924978162,25076976,0.574256220489563,2.40894291719075,0.101943311468273,9.9164126314441,62070195914,image_0423.jpg
2,7.40498867144067,1,226,225,42.9575996640663,1845.35536889819,6687668,0.0496228556380417,13.0431824707391,0.0109548386152264,19.6039401600678,60706605988,image_0429.jpg
4,6.75663385401056,0,206,206,41.4496161632594,1718.07068008154,25064850,0.28678188333838,5.42448287504536,0.0436274731187912,13.602399404018,81297934570,image_0439.jpg
2,7.22495977357905,0,193,193,43.112027911018,1858.64695060039,8187239,0.0793590715144726,11.0040342198417,0.0266117932142845,15.7492585987818,88897261189,image_0440.jpg
4,6.92476351577173,0,197,197,38.4455986435099,1478.06405505785,33592810,0.527978384999467,2.77383856760902,0.0764417195949356,11.166695518343,58929902619,image_0444.jpg
4,7.1495757693303,0,255,255,36.2084769810136,1311.05380528459,20517733,0.407171421401137,3.90222711917239,0.0771750815156929,11.1252290312482,42037852078,image_0460.jpg
1,5.79610869023246,0,78,78,14.8260223813356,219.810939651865,4841441,0.0286972484649561,15.4215974207341,0.00660143329848754,21.8036176051212,7728947431,image_0483.jpg
2,7.04972412514046,0,138,138,33.6799428492836,1134.33855033101,6972605,0.0468049753994262,13.2970797868516,0.00997160303204359,20.012350190195,51506687217,image_0484.jpg
1,5.3491986691748,0,67,67,13.9384119054139,194.279326444983,6259201,0.0251088482683155,16.0017320772462,0.00516752636333658,22.867172990408,9187380689,image_0491.jpg
4,7.33277117791485,0,255,255,41.788737249261,1746.29856088778,42787127,1.65253952314269,-2.18151855133481,0.232583003104188,6.33422026184421,48861019532,image_0495.jpg
1,5.38055948294818,0,60,60,9.31412844113084,86.7529886178823,3788007,0.020060515499498,16.9765791101097,0.00469298814493555,23.2855054286732,2712136528,image_0500.jpg
4,7.55142309783019,0,255,255,49.1749093007514,2418.17170473713,21930907,0.433597474345143,3.62913256177147,0.0831207545095641,10.8029052322454,76222326366,image_0513.jpg
1,5.41644475542359,0,87,87,17.8410960739573,318.304709120175,5757004,0.0213714222280597,16.7016657539112,0.00477339518215019,23.2117260956364,15264185993,image_0515.jpg
3,7.34166154991789,0,255,255,77.5775282079589,6018.27288285666,2294816461,4379.88185090096,-36.4146239539135,785.782841711711,-28.9530254136141,83223349889,image_0517.jpg
4,6.94284816491442,0,255,255,31.8723088576253,1015.84407191586,22472917,0.489201353776144,3.10512349802768,0.0864489355893813,10.6324034964864,24069297799,image_0519.jpg
4,6.88571143021693,0,196,196,42.5437747878226,1809.97277319697,23153901,0.244446667066006,6.11815879793928,0.0378026406066191,14.224778625747,74608858003,image_0525.jpg
4,6.59637684602381,0,211,211,39.4606892544448,1557.14599643586,23929328,0.266708359139252,5.73963372494753,0.040596099656053,13.9151569004899,76356165328,image_0527.jpg
4,6.65256825301518,0,228,228,46.8652652396452,2196.35308598229,24272112,0.263593811112137,5.79064790707016,0.0411871991697166,13.8523774012648,105844339992,image_0529.jpg
3,6.88762705400332,0,255,255,71.7332304293584,5145.65634783144,2127321176,3766.23664628906,-35.7590760483322,677.387154135228,-28.3083695649361,70870597763,image_0530.jpg
1,4.48527091175072,0,42,42,4.9267362555917,24.2727301321617,2379079,0.0109158805519674,19.6194122528368,0.00267320676548992,25.7296744841202,839518774,image_0545.jpg
2,7.1906599837004,0,190,190,40.3202202205434,1625.72015863312,8166160,0.085933983743233,10.6583505463834,0.025038473287875,16.0139215560799,67645930927,image_0546.jpg
4,6.59209937171625,0,200,200,44.3255382074748,1964.75333738231,23230727,0.24551584399957,6.09920476088657,0.0390335252140248,14.0856222474071,96759920188,image_0554.jpg
4,6.84965646156982,0,177,177,44.252038814821,1958.24293926843,22926914,0.234843193137949,6.29222023198294,0.037163974648215,14.2987784485391,96039467121,image_0559.jpg
4,7.45318529521837,0,255,255,45.0582095053518,2030.24224382818,23325436,0.519339755579907,2.84548430788118,0.0929698486042823,10.3165787626251,58295632973,image_0565.jpg
4,6.65184507431633,0,183,183,43.6330391168012,1903.84210256831,21754571,0.220835556718158,6.55930999587499,0.034685582540037,14.5985100718149,91983346616,image_0571.jpg
4,7.45372324679356,0,255,255,42.1284686225203,1774.80786847868,41112101,1.57707963512395,-1.97853623716784,0.224166074499797,6.49430113294929,51157671174,image_0574.jpg
2,6.84958193188909,0,159,159,39.5543558257777,1564.54706479223,7125027,0.0555916229863146,12.5499064663581,0.0122928257268734,19.1034827524772,81267751129,image_0585.jpg
3,6.73422239389053,0,255,255,75.1933662423042,5654.0423268493,3118273295,4016.86348124086,-36.0388707187325,722.071796403109,-28.5858038210076,109783751896,image_0596.jpg
1,5.01911084839337,0,58,58,14.1871931187143,201.276448587694,5325884,0.0196773254696518,17.0603393094054,0.00434891775422924,23.6161880553819,9886130421,image_0598.jpg
4,6.97524480632786,0,229,229,45.5524201307085,2075.02297976457,24768646,0.281624547646112,5.50329492844518,0.0433534445781552,13.6297639064788,91549860329,image_0599.jpg
4,6.98805502120709,0,253,253,44.9135463431745,2017.22664512048,25365913,0.290352717218973,5.37074105336928,0.0445571821164248,13.5108228260058,86726392010,image_0605.jpg
4,7.59797609928281,0,255,255,48.4314703798122,2345.60732315062,35652216,1.18812908703768,-0.748636281389096,0.172547151316655,7.63092206338706,74745884441,image_0617.jpg
4,7.42318581330559,0,255,255,41.6910241612779,1738.14149561626,22640485,0.470067749760874,3.2783954370931,0.0871666955825823,10.596494174473,55257355124,image_0618.jpg
1,5.31072711307261,0,77,77,16.288061393832,265.30094396924,7431671,0.0308008379872929,15.1143746764545,0.00633562826817972,21.9821031213421,12845603087,image_0626.jpg
3,6.68632394537084,0,255,255,75.5983552478395,5715.11131617855,1659879699,3756.02056184271,-35.7472796108885,677.719903885072,-28.310502405766,57364621957,image_0627.jpg
2,6.78341994304168,0,223,223,55.8845422413375,3123.08206152383,10367863,0.0958542635127022,10.1838856532259,0.0388416918020003,14.1070186207321,144052290696,image_0639.jpg
2,7.20389753225349,0,255,255,49.6220831631321,2462.35113744879,6295927,0.082600912888842,10.8301515291696,0.0180255251892237,17.4411207287988,36437237168,image_0642.jpg
3,6.83134085786928,0,255,255,67.4459345149352,4548.95408259293,2586760817,2952.8988806088,-34.7024857519213,534.947272106241,-27.2831097723277,80908780400,image_0663.jpg
2,7.36202723719242,1,228,227,46.5117953538604,2163.34710703939,6762236,0.0542416779891304,12.6566688385065,0.0111131054415319,19.5416456503151,72917126223,image_0666.jpg
2,6.88619493140116,0,171,171,45.2962036467302,2051.74606480605,8823825,0.0994709199615035,10.0230386544666,0.0343861253212785,14.6361675835629,98274823524,image_0668.jpg
3,7.03060963743125,0,255,255,73.7694135605758,5441.92637707126,2960314066,3697.65422931691,-35.6792629748823,670.776222752395,-28.2657765961317,106772860594,image_0681.jpg
4,7.62907266668802,0,255,255,52.8822488790226,2796.53224650289,25601564,0.551770908914632,2.58241200614529,0.100419127767646,9.98183555191741,98560821261,image_0690.jpg
2,6.66580890562963,0,199,199,49.187793740427,2419.43905305079,8121030,0.0877200494500548,10.5690113217144,0.0349052517894241,14.5710922485819,123806903514,image_0693.jpg
4,7.35701798702636,0,255,255,40.0514388620425,1604.11775491993,22130737,0.466991792929293,3.30690751803996,0.0872330975563339,10.5931870590616,44919206385,image_0700.jpg
1,5.37434839901231,0,63,63,10.6755441650077,113.967243219031,4753712,0.0282375057327762,15.4917366790114,0.00633926391537744,21.9796116736255,3095180699,image_0701.jpg
2,7.48573058652932,1,244,243,46.6671247531616,2177.82053272715,7072599,0.0469148160923827,13.2868998178351,0.00893638462271697,20.4883814742055,58103640234,image_0706.jpg
4,6.96943717236102,0,242,242,46.2189146968166,2136.18807575161,25185099,0.283909938763723,5.46819403970479,0.0438399280153491,13.5813016762958,92465277127,image_0710.jpg
3,7.36285425309381,0,255,255,79.9536017466852,6392.57843226754,2280264714,4490.83026200751,-36.5232664052996,804.575154084151,-29.055666170859,89443086711,image_0712.jpg
1,5.56744197179886,0,70,70,14.42731422062,208.147395620505,7688448,0.0327575602818185,14.8468845109964,0.00657818764909647,21.8189374201105,9623192070,image_0719.jpg
1,6.05472580138624,0,106,106,17.0497100232465,290.692611876791,9287213,0.0960387450585468,10.1755352351827,0.0177252962368381,17.514064978685,8449183766,image_0720.jpg
4,7.06622915484178,0,255,255,48.6363357151318,2365.493151795,28819279,0.373002731809506,4.28287987479651,0.0568970769839849,12.449100443665,97473666514,image_0740.jpg
4,7.59294397285429,0,255,255,56.485960077913,3190.66368592359,32409398,1.05412741268382,-0.228931073482719,0.154613618173893,8.10752256618822,85445521433,image_0750.jpg
4,6.72623405098381,0,205,205,50.251563430153,2525.21962717469,26690595,0.312367725957288,5.05333844073635,0.0492196922695245,13.0786110591288,115219709589,image_0755.jpg
1,5.37878500549829,0,79,79,10.582484288276,111.988973711608,4497977,0.0325211191565041,14.8783451734824,0.00699255688850267,21.5536399170477,2952577546,image_0756.jpg
3,7.40825745871276,0,255,255,79.5121253548556,6322.17807844627,2389018458,4598.57983982506,-36.6262373103929,822.933959749193,-29.1536498458372,91462696243,image_0758.jpg
4,6.8015060999529,0,235,235,45.6465213802218,2083.60491411504,24009234,0.256545041155247,5.90836375550504,0.0403921032732596,13.9370353192068,99274806472,image_0761.jpg
2,6.68075340276365,0,212,212,43.8809363884716,1925.53657832909,8005867,0.0760668943059419,11.1880431495736,0.0248686082990183,16.0434851810636,90135633503,image_0767.jpg
1,5.10855513498967,0,68,68,16.6175569975885,276.143200568101,6733732,0.0256596268409276,15.9074966370951,0.0056182400734335,22.503997068682,13966441542,image_0784.jpg
2,7.18135716661347,0,221,221,45.103693308219,2034.34315004188,8615189,0.0685900708533896,11.6373874851605,0.0168033858072727,17.7460320105616,81583825145,image_0785.jpg
3,6.70907110134063,0,255,255,77.1357580602111,5949.92517152342,1639996967,3736.86888206597,-35.7250785974575,673.778432197588,-28.2851710500145,60417265708,image_0786.jpg
4,6.9476192418176,0,238,238,39.8295874461599,1586.3960361313,25772756,0.306128216443284,5.14096638776233,0.0457544559247392,13.3956660456384,65619986377,image_0787.jpg
4,7.45654800594194,0,255,255,42.1512655119197,1776.72918425635,27435325,0.680780991463598,1.66992578977696,0.116195156002816,9.34811976636715,48708981816,image_0789.jpg
2,6.95747919583821,0,177,177,45.5279289996506,2072.79231899722,7665685,0.0729466534477799,11.3699462731406,0.0213456937496912,16.7068972576205,109916463985,image_0793.jpg
3,6.8282130119863,0,255,255,76.5446521019388,5859.08376540685,3146419443,4084.7604480505,-36.1116659229062,734.570577734135,-28.6603352925892,116038098478,image_0797.jpg
3,7.26384960902161,0,255,255,77.8123872448476,6054.76760874212,2364680902,4430.64446985283,-36.4646690214719,793.37987313709,-28.9948117887525,88027980471,image_0802.jpg
1,5.55606280538795,0,58,58,14.1897846245224,201.349987690333,6422906,0.0253581487898177,15.9588245424899,0.00534864181150318,22.7175648501698,9039017478,image_0804.jpg
4,7.35447552728607,0,255,255,40.6511924448162,1652.51944718548,20146352,0.353187408212153,4.5199478822431,0.0554165479228809,12.5636053132785,53607854486,image_0805.jpg
4,7.27629803429922,0,255,255,39.7937118872525,1583.53950576566,43422622,1.74687236064189,-2.42261173389328,0.245942707542055,6.09166050198361,46050505097,image_0808.jpg
2,7.00935837668998,1,201,200,36.4734033725457,1330.30915357643,6235019,0.0558602487037413,12.528971350435,0.0130976219872048,18.8280754797655,44158738174,image_0811.jpg
2,7.4840159709266,1,196,195,41.8765924401962,1753.6489944023,6859727,0.0510440348045619,12.9205500387742,0.00997228319616033,20.0120539675638,50084370638,image_0824.jpg
4,7.43659416841563,0,255,255,44.1577460654022,1949.90653757654,20481254,0.412981067781514,3.84069857172847,0.0777941447403319,11.0905308941981,42945189059,image_0825.jpg
4,7.44359344531283,0,255,255,39.5456074656767,1563.85506982939,39949998,1.51198310609076,-1.79546938670116,0.213338541827264,6.70930677645649,44059194636,image_0835.jpg
1,4.58027161467239,0,33,33,7.21425785663668,52.0455164220441,3385902,0.0108278346143536,19.6545838631695,0.00247280331298749,26.0681042608968,2544441754,image_0847.jpg
4,7.11047265721361,0,219,219,50.1040141951162,2510.41223846441,21688612,0.213231230746244,6.71149186383557,0.034012148103199,14.6836593849052,109358939975,image_0858.jpg
4,6.66339190814,0,208,208,42.7025208061916,1823.50528320323,22376177,0.236460342050467,6.26241686523894,0.0365087399290538,14.3760315613004,83962895574,image_0860.jpg
4,6.80385221529579,0,214,214,43.839902469373,1921.93704852414,23623649,0.254414117261728,5.94458793657425,0.0391051361940336,14.0776619722736,83654432915,image_0862.jpg
3,7.21989151572806,0,255,255,75.912663731391,5762.73251479524,2239962789,4211.2250337358,-36.2440844928026,754.534018833426,-28.7767882510376,77865817153,image_0864.jpg
4,7.18306679806495,0,255,255,38.7069668477433,1498.2292825523,23211861,0.507763730869915,2.9433832363875,0.0913246726171706,10.394118759823,42713479438,image_0866.jpg
3,6.96324648069892,0,255,255,78.118077608984,6102.43404932325,3219216598,4258.15211099173,-36.2922117137765,766.132281418528,-28.8430376196971,121399105038,image_0871.jpg
3,7.20644619628163,0,255,255,72.6530618229141,5278.46739224418,2164196257,3843.74763248737,-35.8475486562083,692.417362447114,-28.403679493253,73826841038,image_0872.jpg
